시군명,시설구분명,공사립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
파주시,어린이집,가정,사랑이넘치는,031-8070-8020,경기도 파주시 목동동 679번지 해솔마을5단지삼부르네상스 510동 104호,경기도 파주시 가온로 67 해솔마을 5단지 삼부르네상스 510-104,10899,37.7240099,126.7456734
파주시,어린이집,가정,사랑해,031-939-3799,경기도 파주시 와동동 1308번지 벽산한라 101동 102호,경기도 파주시 가람로 22 벽산한라 101-102,10895,37.7333934,126.7519597
파주시,어린이집,가정,사랑샘,031-948-3226,경기도 파주시 와동동 1344번지 가람마을남양휴튼 904동 104호,경기도 파주시 미래로 562 가람마을 남양휴튼 904동 104호,10894,37.7290897,126.7533241
파주시,어린이집,민간,산내소망,031-943-7964,경기도 파주시 목동동 922번지 산내마을6단지한라비발디 1층 관리동,경기도 파주시 청암로 27 관리동 1층,10872,37.7311750,126.7346565
파주시,어린이집,민간,산내풀,031-947-4431,경기도 파주시 목동동 911번지 산내마을3단지,경기도 파주시 교하로 70 관리동,10872,37.7277617,126.7313225
파주시,어린이집,가정,상록늘푸른,031-8071-0803,경기도 파주시 동패동 1708번지 상록데시앙아파트 1504동 103호,경기도 파주시 책향기로 183 상록데시앙 아파트 1504-103,10874,37.7206322,126.7223315
파주시,어린이집,가정,새꽃,031-957-4555,경기도 파주시 금촌동 1022번지 후곡마을주공아파트 605동 101호,"경기도 파주시 새꽃로 10 605동 101호(금촌동, 후곡마을주공아파트)",10917,37.7508816,126.7698627
파주시,어린이집,가정,새롬,031-939-8464,경기도 파주시 목동동 667번지 벽산우남연리지 405동 103호,경기도 파주시 해솔로 20 벽산우남연리지 405동 103호,10893,37.7288312,126.7503870
파주시,어린이집,가정,새봄,031-948-2313,"경기도 파주시 동패동 1687번지 동패리,숲속길마을동문굿모닝힐6단지아파트 602동 104호","경기도 파주시 책향기로 369 602동 104호(동패동 동패리, 숲속길마을동문굿모닝힐6단지아파트)",10885,37.7248866,126.7119934
파주시,어린이집,민간,새싹,031-947-2243,경기도 파주시 광탄면 신산리 229-4번지 새싹어린이집,경기도 파주시 광탄면 혜음로1120번길 23  새싹어린이집,10948,37.7823096,126.8482608
파주시,어린이집,민간,새유승,031-946-4321,경기도 파주시 검산동 310번지 유승아파트,경기도 파주시 평화로348번길 50 검산동,10848,37.7747232,126.7450438
파주시,어린이집,가정,새은빛,031-945-6657,경기도 파주시 월롱면 위전리 591번지,경기도 파주시 월롱면 산들로 164-23,10946,37.7945061,126.7891516
파주시,어린이집,가정,샤인붐,070-8827-7978,경기도 파주시 야당동 1031번지 휴먼시아한빛마을 805동 104호,경기도 파주시 와석순환로 15 휴먼시아한빛마을 805동 104호(야당동),10906,37.7094663,126.7573364
파주시,어린이집,가정,서원해오름,031-957-6437,경기도 파주시 금촌동 1019번지 서원마을아파트 704동 101호,"경기도 파주시 쇠재로 30 704동 101호(금촌동, 서원마을아파트)",10916,37.7489988,126.7699480
파주시,어린이집,민간,상록로뎀,031-948-9237,경기도 파주시 동패동 1704번지 경남아너스빌 관리동,경기도 파주시 책향기로 210 경남아너스빌 관리동,10874,37.7222092,126.7187186
파주시,어린이집,가정,섬머힐,031-947-3630,경기도 파주시 금촌동 1019번지 서원마을금촌주공뜨란채7단지아파트 710동 103호,"경기도 파주시 쇠재로 30 710동 103호(금촌동, 서원마을금촌주공뜨란채7단지아파트)",10916,37.7490407,126.7729207
파주시,어린이집,가정,세라,031-941-8774,경기도 파주시 금릉동 199-6번지 흰돌마을아파트 105동 101호,"경기도 파주시 독암길 14 105동 101호(금능동, 흰돌마을아파트)",10932,37.7551248,126.7838068
파주시,어린이집,가정,세움,031-944-8872,경기도 파주시 조리읍 봉일천리 156-1번지 성원아파트 101동 109호,"경기도 파주시 조리읍 송비말길 22 101동 109호(봉일천리, 성원아파트)",10937,37.7421010,126.8065135
파주시,어린이집,가정,소슬,031-954-0866,경기도 파주시 문산읍 선유리 1357번지 진흥소슬마을 103동 103호,경기도 파주시 문산읍 우계로457번길 29 진흥소슬마을 103동103호,10813,37.8580065,126.7902752
파주시,어린이집,가정,애기똥풀,031-939-9391,경기도 파주시 목동동 667번지 벽산우남연리지아파트 407동 103호,경기도 파주시 해솔로 20 벽산우남연리지아파트407동103호,10893,37.7281279,126.7501058
파주시,어린이집,민간,예원,031-959-4906,경기도 파주시 적성면 마지리 59-14번지,경기도 파주시 적성면 칠중1길 27,10803,37.9528472,126.9187198
파주시,어린이집,민간,솔,031-949-7558,경기도 파주시 송촌동 578-75번지,경기도 파주시 소라지로 242 송촌동 578-75,10863,37.7445582,126.6922768
파주시,어린이집,민간,솔로몬,031-946-5674,경기도 파주시 문발동 93-3번지,경기도 파주시 문발들길 101,10880,37.7229029,126.7006019
파주시,어린이집,가정,솔숲,031-943-9353,경기도 파주시 야당동 981번지 한라비발디 108동 101호,경기도 파주시 미래로 422 한라비발디 108-101,10907,37.7146652,126.7489947
파주시,어린이집,가정,솔지,031-946-3243,"경기도 파주시 와동동 1308번지 벽산한라아파트 와동동, 114동102호 가람마을1단지","경기도 파주시 가람로 22 와동동, 114동102호 가람마을1단지 벽산한라아파트",10895,37.7329558,126.7537649
파주시,어린이집,가정,송화키즈,031-948-4422,경기도 파주시 아동동 283번지 팜스프링아파트 115동 102호,"경기도 파주시 송화로 13 115동 102호(아동동, 팜스프링아파트)",10851,37.7736018,126.7782020
파주시,어린이집,민간,하나,031-946-6163,경기도 파주시 야당동 220-18번지,경기도 파주시 송학1길 158-30 (야당동),10909,37.7144563,126.7654857
파주시,어린이집,가정,하늘마음,031-952-2857,경기도 파주시 문산읍 문산리 142번지 신원아침도시 103동 102호,"경기도 파주시 문산읍 방촌로 1646 103동 102호(문산리, 신원아침도시)",10820,37.8601678,126.7799963
파주시,어린이집,민간,하늘채skykids,031-942-5064,경기도 파주시 조리읍 봉일천리 221-3번지,경기도 파주시 조리읍 두루봉로 8-11,10938,37.7443953,126.8100360
파주시,어린이집,민간,하늘채밤비니,031-942-1663,경기도 파주시 조리읍 봉일천리 269번지 파주푸르지오아파트,경기도 파주시 조리읍 내산길 55 관리동,10938,37.7475558,126.8089613
파주시,어린이집,가정,하엘,031-948-1420,경기도 파주시 야동동 587번지 대방노블랜드 107동 102호,"경기도 파주시 평화로 280 107동 102호(야동동, 대방노블랜드)",10849,37.7735294,126.7513020
파주시,어린이집,가정,한가람,031-949-3459,경기도 파주시 와동동 1308번지 벽산한라아파트 112동 102호,경기도 파주시 가람로 22 벽산한라아파트 112-102,10895,37.7337329,126.7548513
파주시,어린이집,가정,작은별,031-942-7939,경기도 파주시 금촌동 992번지 후곡마을아파트 406동 101호,"경기도 파주시 후곡로 50 406동 101호(금촌동, 후곡마을아파트)",10920,37.7526929,126.7700272
파주시,어린이집,민간,작은숲키큰나무,031-945-1382,"경기도 파주시 금촌동 931-26번지 1층,2층","경기도 파주시 동산3길 36 1층,2층",10927,37.7605029,126.7694013
파주시,어린이집,가정,잰둥이,031-952-7142,경기도 파주시 문산읍 선유리 1357번지 진흥소슬마을 102동 103호,경기도 파주시 문산읍 우계로457번길 29 102동103호,10813,37.8581965,126.7906951
파주시,어린이집,가정,한그루,031-945-7974,경기도 파주시 야당동 982번지 한빛마을휴먼빌 211동 102호,경기도 파주시 한빛로 67 한빛마을 휴먼빌 211-102,10907,37.7149776,126.7518517
파주시,어린이집,민간,한라나무와꿈,031-946-8857,경기도 파주시 조리읍 대원리 996-13번지,경기도 파주시 조리읍 능안로 73,10936,37.7428184,126.7991824
파주시,어린이집,민간,한라도만스쿨,031-945-7887,경기도 파주시 야당동 981번지 한라비발디센트럴파크 112동 1층,"경기도 파주시 미래로 422 112동 1층(야당동, 한라비발디센트럴파크)",10907,37.7153673,126.7487201
파주시,어린이집,가정,한라로이,031-948-5557,경기도 파주시 와동동 1338번지 가람마을7단지한라비발디 707동 102호,경기도 파주시 가람로116번길 130 가람마을7단지 한라비발디 707-102,10895,37.7318868,126.7640120
파주시,어린이집,민간,한마음,031-945-5566,경기도 파주시 탄현면 갈현리 419-2번지,경기도 파주시 탄현면 장릉로49번길 78,10860,37.7695870,126.7173571
파주시,어린이집,가정,한빛i,031-8070-5001,경기도 파주시 야당동 982번지 한빛마을2단휴먼빌레이크팰리스 211-101,경기도 파주시 한빛로 67 한빛마을2단휴먼빌레이크팰리스 211-101,10907,37.7149776,126.7518517
파주시,어린이집,민간,한빛누리,031-944-5994,경기도 파주시 야당동 1026번지 한빛마을7단지 1층 관리동,경기도 파주시 와석순환로 61 관리동 1층(한빛마을7단지),10906,37.7084818,126.7518736
파주시,어린이집,민간,한빛키즈,031-943-5577,경기도 파주시 야당동 1031번지 한빛마을8단지 관리동 어린이집,경기도 파주시 와석순환로 15 한빛마을 8단지 관리동 어린이집,10906,37.7085375,126.7569312
파주시,어린이집,가정,한아름,031-953-3025,경기도 파주시 문산읍 문산리 142번지 신원아침도시 104동 105호,"경기도 파주시 문산읍 방촌로 1646 104동 105호(문산리, 신원아침도시)",10820,37.8596727,126.7802137
파주시,어린이집,가정,한울아이,031-946-6360,"경기도 파주시 동패동 200-1번지 동패리,교하벽산 102동 105호","경기도 파주시 동패로 117 102동 105호(동패동 동패리, 교하벽산)",10902,37.7119852,126.7389218
파주시,어린이집,가정,해누리,031-942-7774,경기도 파주시 금촌동 992번지 후곡마을주공뜨란채4단지아파트 416동 102호,"경기도 파주시 후곡로 50 416동 102호(금촌동, 후곡마을주공뜨란채4단지아파트)",10920,37.7531644,126.7715803
파주시,어린이집,가정,해맑은,031-948-3471,경기도 파주시 목동동 1142번지 푸르지오 1013동 103호,"경기도 파주시 심학산로 385 1013동103호(목동동, 푸르지오)",10891,37.7191463,126.7342462
파주시,어린이집,가정,해솔꼬마숲,031-957-7112,경기도 파주시 와동동 1404번지 해솔마을7단지롯데캐슬 710동 103호,경기도 파주시 가온로 205 710동 103호,10898,37.7214546,126.7514102
파주시,어린이집,민간,해오름,031-953-1073,경기도 파주시 문산읍 선유리 903-10번지 한진2차아파트,경기도 파주시 문산읍 봉미로6번길 11-16 한진2차아파트 관리동,10814,37.8619923,126.7873432
파주시,어린이집,가정,해피아이,031-949-6850,"경기도 파주시 다율동 986번지 다율리,청석마을대원효성9단지아파트 907동 101호","경기도 파주시 청석로 300 907동 101호(다율동 다율리, 청석마을대원효성9단지아파트)",10875,37.7288061,126.7194988
파주시,어린이집,가정,해피키즈,031-946-9653,경기도 파주시 와동동 205번지 운정동문2차아파트 801동 103호,"경기도 파주시 금바위로 47 801동 103호(와동동, 운정동문2차아파트)",10894,37.7283690,126.7576483
파주시,어린이집,국공립,적성,031-959-1004,경기도 파주시 적성면 마지리 171-1번지,경기도 파주시 적성면 솥뒤로 59,10803,37.9574292,126.9137990
파주시,어린이집,직장,전진타운,031-952-5001,경기도 파주시 문산읍 선유리 1398번지 선유전진타운 관리동,경기도 파주시 사임당로 133-1 관리동,10811,37.8672676,126.8055113
파주시,어린이집,민간,정다운,031-944-3597,경기도 파주시 동패동 3-10번지,경기도 파주시 미래로310번길 212,10904,37.7048156,126.7522148
파주시,어린이집,가정,정훈,031-939-1569,"경기도 파주시 다율동 982번지 다율리,청석마을동문굿모닝힐8단지아파트 807동 106호","경기도 파주시 청석로 334 807동 106호(다율동 다율리, 청석마을동문굿모닝힐8단지아파트)",10876,37.7329829,126.7217631
파주시,어린이집,가정,효자산들,031-957-1850,경기도 파주시 탄현면 법흥리 1566번지 효자그린빌 101동 102호,"경기도 파주시 탄현면 여치길 77 101동 102호(법흥리, 효자그린빌)",10861,37.7716878,126.7034679
파주시,어린이집,민간,키즈영창,031-944-5919,경기도 파주시 금촌동 932-19번지,경기도 파주시 새꽃로 114-2,10927,37.7599523,126.7689037
파주시,어린이집,민간,오즈의성,031-944-6607,경기도 파주시 금촌동 939-25번지,경기도 파주시 동산2길 49 (금촌동),10927,37.7584535,126.7718249
파주시,어린이집,민간,올리브,070-4923-2969,경기도 파주시 신촌동 11-1번지 예뜨락어린이집 나동,경기도 파주시 교하로 959-2 나동,10880,37.7311744,126.7080212
파주시,어린이집,민간,올리브나무,031-957-0708,경기도 파주시 신촌동 11-1번지 올리브나무어린이집,경기도 파주시 교하로 959-2 올리브나무어린이집,10880,37.7311744,126.7080212
파주시,어린이집,민간,우리나라,031-941-6958,경기도 파주시 아동동 274-7번지,경기도 파주시 면산말길 12 (아동동),10850,37.7688648,126.7792378
파주시,어린이집,민간,우주,031-947-2493,경기도 파주시 광탄면 신산리 192-5번지,경기도 파주시 광탄면 심궁로 14-1,10948,37.7795303,126.8518649
